wave,effect,model,variant,persona,cond,condition_type,task_demand_type,paradigm_class,pc_coarse,aversive_pole,n_rollouts,n_ok,n_hard,n_soft_content,n_soft_defect,n_tech,n_refusal,refusal_rate
P2,Caruso2013_money_priming,sonnet5,A,demographic,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,A,none,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,A,none,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,B,demographic,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,B,demographic,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,B,none,control,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Caruso2013_money_priming,sonnet5,B,none,money,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,demographic,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,demographic,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,demographic,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,none,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,none,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,A,none,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,demographic,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,demographic,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,demographic,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,none,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,none,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet45,B,none,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,demographic,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,demographic,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,demographic,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,none,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,none,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,A,none,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,demographic,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,demographic,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,demographic,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,none,gift_nonsalient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,none,gift_salient,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A1,Chao2017_thankyou_gift,sonnet5,B,none,no_gift,money_exchange,monetary_allocation,incentive,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,A,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,A,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,A,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,A,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,B,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,B,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,B,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,B,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,deidentified,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,deidentified,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,deidentified,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,deidentified,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,frame_flip,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,29,1,0,0,0,1,0.03333333333333333
A0,Cooney2016_fairness,sonnet45,frame_flip,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,frame_flip,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet45,frame_flip,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,A,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,A,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,A,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,A,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,B,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,B,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,B,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,B,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,deidentified,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,deidentified,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,deidentified,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,deidentified,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,frame_flip,demographic,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,frame_flip,demographic,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,frame_flip,none,fair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A0,Cooney2016_fairness,sonnet5,frame_flip,none,unfair_procedure,moral_scenario,affect_forecast,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet45,A,demographic,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,28,2,0,0,0,2,0.06666666666666667
P2,Correll2007_motherhood_penalty,sonnet45,A,demographic,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,29,1,0,0,0,1,0.03333333333333333
P2,Correll2007_motherhood_penalty,sonnet45,A,none,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet45,A,none,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet45,B,demographic,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,4,26,0,0,0,26,0.8666666666666667
P2,Correll2007_motherhood_penalty,sonnet45,B,demographic,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,8,22,0,0,0,22,0.7333333333333333
P2,Correll2007_motherhood_penalty,sonnet45,B,none,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,8,0,22,0,0,22,0.7333333333333333
P2,Correll2007_motherhood_penalty,sonnet45,B,none,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,20,1,9,0,0,10,0.3333333333333333
P2,Correll2007_motherhood_penalty,sonnet5,A,demographic,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,A,demographic,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,A,none,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,A,none,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,B,demographic,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,B,demographic,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,B,none,mother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Correll2007_motherhood_penalty,sonnet5,B,none,nonmother,social_category_cue,person_evaluation_rating,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet45,A,demographic,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet45,A,none,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet45,B,demographic,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet45,B,none,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet5,A,demographic,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet5,A,none,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet5,B,demographic,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DeNeve1998_swb_neuroticism,sonnet5,B,none,,no_manipulation,affect_report,questionnaire,self_report,0,60,60,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,A,demographic,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,A,demographic,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,A,none,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,A,none,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,B,demographic,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,6,14,0,0,0,14,0.7
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,B,demographic,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,6,14,0,0,0,14,0.7
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,B,none,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,19,0,0,1,0,1,0.05
P2,DogerliogluDemir2014_incidental_anchor,sonnet45,B,none,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,18,0,0,2,0,2,0.1
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,A,demographic,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,A,demographic,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,A,none,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,A,none,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,B,demographic,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,B,demographic,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,B,none,high_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,DogerliogluDemir2014_incidental_anchor,sonnet5,B,none,low_anchor,numeric_anchor,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,A,demographic,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,A,demographic,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,A,none,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,A,none,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,B,demographic,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,B,demographic,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,B,none,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet45,B,none,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,17,0,3,0,0,3,0.15
P2,Elliot2010_red_attraction,sonnet5,A,demographic,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,A,demographic,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,A,none,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,A,none,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,B,demographic,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,B,demographic,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,B,none,red,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
P2,Elliot2010_red_attraction,sonnet5,B,none,white,visual_stimulus,neutral_judgment,social_priming,priming,0,20,20,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,A,demographic,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,A,demographic,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,A,none,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,A,none,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,B,demographic,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,B,demographic,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,29,1,0,0,0,1,0.03333333333333333
A1,Eyal2008_moral_distance,sonnet45,B,none,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet45,B,none,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,A,demographic,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,A,demographic,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,A,none,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,A,none,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,B,demographic,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,B,demographic,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,B,none,distant_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Eyal2008_moral_distance,sonnet5,B,none,near_future,temporal_frame,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet45,A,demographic,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,12,8,0,0,0,8,0.4
P2,FathKay2018_hierarchy_corruption,sonnet45,A,demographic,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet45,A,none,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,0,20,0,0,0,20,1.0
P2,FathKay2018_hierarchy_corruption,sonnet45,A,none,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,0,20,0,0,0,20,1.0
P2,FathKay2018_hierarchy_corruption,sonnet45,B,demographic,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet45,B,demographic,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet45,B,none,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet45,B,none,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,A,demographic,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,A,demographic,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,A,none,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,A,none,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,B,demographic,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,B,demographic,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,B,none,flat,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,FathKay2018_hierarchy_corruption,sonnet5,B,none,hierarchical,narrative_stimulus,moral_wrongness_rating,social_judgment,social_inference,0,20,20,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,A,demographic,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,A,demographic,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,A,none,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,A,none,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,B,demographic,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,B,demographic,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,B,none,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet45,B,none,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,A,demographic,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,A,demographic,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,A,none,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,A,none,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,B,demographic,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,B,demographic,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,B,none,large_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Fetherstonhaugh1997_psychophysical_numbing,sonnet5,B,none,small_camp,narrative_stimulus,monetary_allocation,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
